Step,Value
25,50.219383239746094
35,49.59698169708251
36,48.65618250026702
39,47.73253817269515
40,46.823078930885835
43,45.92104635646047
47,45.04708077639242
48,44.260196406119086
61,43.481272251708866
68,42.665103685336796
69,41.833926312176324
70,41.101811661131165
75,40.37920280370199
83,39.59952671996377
84,38.87196532565544
87,38.16221135144061
88,37.44887953896258
91,36.749764108866
92,36.07315264912978
98,35.405776963204985
103,34.7492283680632
110,34.09172741896136
120,33.46127290407517
124,32.86261149666811
127,32.25706452701154
128,31.663401050192014
142,31.082860175336858
146,30.51710306395506
147,29.962972898618645
149,29.395963911761385
151,28.851695232052155
157,28.32177995305198
165,27.81171530373612
167,27.382641165355487
168,26.87225548339054
171,26.432642071186716
178,25.967926297748516
181,25.497770604969205
183,25.0474225746905
185,24.596071262555213
192,24.16505332927799
193,23.724239135365462
198,23.353326063244698
205,22.941292014590278
206,22.576450473004527
207,22.1828300653053
212,21.853572811304492
213,21.489136896040623
220,21.128548241333615
223,21.031227596941513
224,20.67611202098535
226,20.309076182123565
232,19.953071526919818
234,19.599096275161024
236,19.214657088572295
241,18.873798585777898
242,18.528808795321495
245,18.19929391587808
250,17.906383243363436
265,17.586180964925
266,17.298212123534825
279,16.987355310091687
280,16.68914020061684
281,16.44095366239735
292,16.146590212776115
295,15.886165313122643
299,15.599297893796377
303,15.322347107429238
306,15.045708877286268
309,14.78785064418329
311,14.564251929792057
316,14.310029509928668
318,14.057920001349357
319,13.82109238898106
329,13.57901644221386
333,13.403127231609938
337,13.191185921871538
339,12.952071711853144
340,12.750607239133414
343,12.529422535089424
358,12.32832791220746
359,12.148030260556633
366,11.93730318443638
367,11.744993335194675
373,11.532669767204466
375,11.333555375709405
379,11.161716483504359
385,10.982712400378157
386,10.807567315273426
387,10.61797110421805
388,10.451028847889914
399,10.289776458455004
407,10.134033920199295
411,9.979438888424642
413,9.821714920646079
418,9.662011414755588
423,9.50908306657217
425,9.364830469991398
436,9.229704823878924
442,9.09164349183616
443,8.9434600355851
447,8.82641744067021
457,8.662418918021052
458,8.555732124133288
460,8.437803349913867
464,8.308239961843965
465,8.194419384675871
467,8.06039473838021
471,7.926259683349545
473,7.810791754964232
477,7.69454641794997
482,7.571680749085752
486,7.448819738760257
489,7.342637151968449
491,7.228424663426608
495,7.111850676517176
496,7.014810916214066
501,6.926852716307143
502,6.828794210984601
508,6.729684778886644
510,6.6144877352921725
515,6.545752801600733
531,6.462307952783074
532,6.374228089732662
533,6.274789375353932
534,6.188890176458456
535,6.113201171452236
538,6.026981595445219
539,5.952120235783628
540,5.877512850561058
554,5.811145507330049
555,5.726269027961951
557,5.665148484057376
558,5.57297135313279
559,5.509403128043095
561,5.41179740095434
565,5.346997608254467
567,5.274712151805472
571,5.257598884492629
573,5.205436032054546
577,5.162300612347293
583,5.082554026942082
585,5.025200479438519
589,4.985592928475542
594,4.924925736196315
605,4.85531925218833
606,4.805560899142244
609,4.7646428955759035
611,4.739265422910662
612,4.698718705646601
615,4.64632428377366
617,4.608477429903606
624,4.5420731882551495
629,4.488616368044734
634,4.445510724834535
635,4.396508301952377
643,4.353865163272338
644,4.304427363485894
647,4.273643419792837
649,4.246916627027168
650,4.206101872558218
654,4.138502864911283
658,4.095717057681722
664,4.067935735975414
665,4.044031259193833
670,3.9959370271755446
672,3.9779757222399437
676,3.9279757914590854
679,3.8847784358357447
681,3.8481239027711904
688,3.814891974528084
691,3.7628350365077066
696,3.7319524583971813
697,3.6874257425269668
701,3.647437932670629
705,3.6167774487822313
713,3.6369435782733834
715,3.612408527890167
718,3.608098461008206
731,3.567388401330126
736,3.5385601740902666
742,3.5352486587951066
744,3.5433010241430694
746,3.511624502084738
747,3.481540089054152
749,3.431827115117689
750,3.4295616274646883
752,3.4158750465572405
753,3.4002099856972015
754,3.3699275057250784
759,3.3536993238051567
765,3.3148811218406196
785,3.3075761666019883
786,3.2998940865911766
793,3.2477191824022302
796,3.206534315699071
797,3.2146026736126894
799,3.2012563455814145
801,3.184796035144701
803,3.199814065552647
809,3.2084216918267376
825,3.1889892141822194
826,3.155429077782944
828,3.1440963284034935
831,3.1164328170957387
839,3.07826960989628
840,3.1052292173168845
849,3.0911118270318263
853,3.0876550213230987
854,3.072225854498016
856,3.069202319768895
857,3.054024199314984
861,3.0446434395260717
864,3.0437543425174716
866,3.018227318182381
872,3.0222148407197955
878,3.0339465807401163
881,3.001173947762704
883,2.9805053582003027
887,2.951496971846233
891,2.9362260732418277
892,2.9217212745247942
905,2.8980085621003995
907,2.9221342101027763
913,2.904237895453333
916,2.8952066968475503
918,2.8804082033219762
922,2.868709629976667
923,2.8544137550193454
929,2.8373789715113653
931,2.8442148805454934
939,2.8370686562835825
949,2.8285231793065924
951,2.8297226293938613
953,2.802043620226394
963,2.8162530873299225
970,2.800400947908458
973,2.81241035925577
976,2.80279158093418
984,2.8078839302771055
1000,2.787063709328424
1003,2.7564907658112587
1007,2.743868908907204
1013,2.776811335874324
1015,2.775364493235817
1020,2.7273623031445076
1023,2.682668229383863
1024,2.6559839495358712
1025,2.6553491643439817
1027,2.669931885952122
1034,2.64899265031743
1036,2.6754508161099095
1043,2.675257482198905
1047,2.6699585999117996
1049,2.67287855976476
1057,2.6721928668119577
1058,2.6528185380554308
1067,2.640694593746959
1077,2.6770072315656233
