Step,Value
25,23.74084854125977
35,23.382121067047123
36,23.37659851112366
39,23.02362004012299
40,22.611928910301366
43,22.313746318499756
47,21.971812927698
48,21.60604827711523
61,21.21785159555425
68,20.87495505863828
69,20.695885561042175
70,20.47455097207475
75,20.10501314152943
83,19.843697638220323
84,19.516652620125413
87,19.17602040008985
88,18.86277869387028
91,18.509541193074842
92,18.18977011942697
98,17.88179084290818
103,17.656132441134858
110,17.349158893569484
120,17.017000642551274
124,16.70222124476296
127,16.416983043737023
128,16.15627562887974
137,15.878083959914816
142,15.617793608688931
146,15.371120195392717
147,15.130992088703184
149,14.893966667362164
151,14.620097071983366
157,14.369953021244992
165,14.156747772236718
167,13.977966988544912
168,13.741081989975797
171,13.582682517000622
178,13.354309162986292
181,13.140436318578494
183,12.979086542249648
185,12.773224646686028
192,12.571759258252126
193,12.365842919598924
198,12.225597346454748
205,12.11625047101308
206,11.964949707808639
207,11.771780407637452
211,11.564561235393976
212,11.393176660275635
213,11.203624749212915
220,11.024020337610311
223,10.966701895274609
224,10.791335037621192
226,10.793374414291863
228,10.606687309688276
232,10.423090412516421
234,10.254597254607127
236,10.090332378797516
241,9.92722920622004
242,9.80077084665161
245,9.658624901268563
250,9.50834642809213
265,9.383328201198074
266,9.26563399015568
267,9.139913590740445
279,9.022690813691872
280,8.92388104610883
281,8.757901267498513
292,8.634807355765485
295,8.53856955787808
297,8.439834704844603
299,8.281990121038238
303,8.16513448876823
306,8.04527046247553
309,7.92561641221192
311,7.811431877089019
316,7.774994308578
318,7.679597905606514
319,7.536550632619734
329,7.425414792372582
333,7.304841591358504
337,7.17568842169793
339,7.058813733311578
340,6.979855814777854
343,6.894725966472409
358,6.773574319142702
359,6.687492118801107
364,6.575876322979651
366,6.476033019466225
367,6.408858364516659
373,6.299606072485725
375,6.235450985261474
379,6.137557844901185
385,6.068059685401538
386,5.983490660310755
387,5.912185972760668
388,5.807655458166142
399,5.747387954814892
407,5.6759267241152
411,5.609875740864281
413,5.5239449606470625
418,5.445872143587442
423,5.346720713145884
425,5.247924981129175
436,5.182144213974243
442,5.108372173582087
443,5.117925101356782
447,5.056877353151973
457,4.999925821218023
458,4.93100043158657
460,4.862900630836767
464,4.851276611368835
465,4.778993811189492
467,4.723144769926639
471,4.676116528763946
473,4.625057934722785
477,4.543737075548822
482,4.483349725986545
486,4.410229442196413
489,4.340620908860145
491,4.299155589987141
495,4.228909232127981
496,4.1870808529358605
501,4.132970793341744
502,4.0816982821914
508,4.035999975956142
510,3.977851203987526
515,3.907013817897773
530,3.875277402585655
531,3.8315734936139894
532,3.810028221594798
533,3.7533863765594933
534,3.709703410361769
535,3.644176193079026
538,3.612208101193764
539,3.567269270400052
540,3.5303373180670024
554,3.4792667748516433
555,3.4414356851126673
557,3.4111881305252516
558,3.3686778450494512
559,3.305770105957567
561,3.2489035768337926
565,3.2132149583267493
567,3.182078386668759
571,3.138362865068425
573,3.095540440092038
577,3.0972127144429686
583,3.065063820719295
585,3.0167776774473807
589,2.9770949306573136
594,2.933465097550149
605,2.8949416839276982
606,2.8543499493530717
609,2.8144526962690253
611,2.789832863268022
612,2.7696484172300786
615,2.742422453470743
617,2.725511719454887
624,2.6911143190425344
629,2.676147833290346
634,2.6425983215631983
635,2.6114231911457284
643,2.5898159555408924
644,2.5627735312359827
647,2.611377803729549
649,2.573251254639669
650,2.53014631861052
654,2.50927250343292
658,2.477754212444767
664,2.4540791526290078
665,2.4260357823526117
670,2.382693480096673
672,2.3412059839860264
676,2.300290231344079
679,2.2728640277666203
681,2.251427523959945
688,2.2108286690869776
691,2.197434923521248
696,2.160384504836933
697,2.1444771868639125
701,2.127414035300401
705,2.1189185390372947
713,2.258340342969684
715,2.233199278164276
717,2.214078724836708
718,2.1972598592900163
723,2.177851798658934
731,2.1574502826480666
736,2.1411382277740665
742,2.109728113565341
744,2.0863905475918707
746,2.0649235403395267
747,2.0406006082633574
749,2.006200688545371
750,1.9831087139399606
752,2.0074054038731974
753,1.991175268837268
754,1.9814249508117494
759,1.971108082521375
765,1.9535177933341736
785,1.942326313199912
786,1.9383282886181952
793,1.9334785395572571
796,1.9071547572449634
797,1.888254908416974
799,1.8716006477081988
801,1.8627765086706607
803,1.8458216672408387
809,1.821406088626628
825,1.8079217496604918
826,1.8052090782552337
828,1.8012810312764633
831,1.7926896476542604
839,1.7892214233199495
840,1.7818003848224224
849,1.7658361736862613
853,1.7554017906437496
854,1.742884823575534
856,1.7373135665228163
857,1.724908489345192
861,1.7036584567939297
864,1.675878685799912
866,1.6725782065053003
872,1.668797557978832
878,1.6423233293696475
881,1.6474176844298987
883,1.641236038638487
887,1.63713570694195
891,1.6312701576438093
892,1.6155368371821257
905,1.607957319253333
907,1.5970626353392745
913,1.5679246305015038
916,1.568568715673151
918,1.571281275189949
922,1.5602113511326832
923,1.5625799409587842
929,1.5578931118844814
931,1.56102696526874
939,1.5500389460668198
942,1.553935690071814
949,1.546820551633537
951,1.5323826013705193
952,1.5533287727760314
953,1.5609044988799592
963,1.5705535515796671
970,1.5720148069221278
973,1.5759217006869446
976,1.5698432514716372
