Step,Value
27,96.0
28,96.13999999999999
41,97.73859999999999
48,96.771214
49,95.81350186
50,98.9053668414
63,98.846313172986
64,100.43785004125614
67,99.44347154084359
68,99.00903682543516
71,98.02894645718081
72,99.308656992609
78,98.32557042268292
83,98.54231471845608
90,98.61689157127152
100,97.93072265555881
104,97.70141542900322
108,96.73440127471319
122,98.48705726196606
126,97.51218668934641
127,96.54706482245295
129,96.34159417422843
131,96.07817823248615
137,95.1273964501613
145,95.4361224856597
147,94.4917612608031
148,93.55684364819507
151,92.63127521171312
158,92.184962459596
161,93.06311283500003
163,92.14248170665003
165,92.19105688958354
173,91.64914632068769
178,90.74265485748082
185,90.45522830890602
186,89.56067602581696
192,88.67506926555879
193,87.79831857290321
204,87.35033538717418
206,86.48683203330245
214,86.83196371296943
216,86.85364407583972
225,86.84510763508132
230,86.30665655873051
245,85.45358999314321
246,85.17905409321178
259,86.39726355227967
260,85.86329091675687
272,85.0146580075893
275,84.17451142751341
283,83.92276631323827
286,84.8635386501059
289,84.58490326360484
291,86.9190542309688
296,86.0598636886591
298,86.20926505177252
299,85.9171724012548
309,85.24800067724225
313,84.40552067046983
317,84.11146546376513
319,83.48035080912747
320,82.65554730103621
323,81.83899182802585
346,81.0306019097456
347,80.23029589064815
359,80.13799293174166
365,80.27661300242424
366,81.3638468724
367,80.56020840367601
379,79.76460631963926
387,84.13696025644286
391,83.30559065387844
393,82.88253474733965
398,82.88370939986625
403,82.3948723058676
405,82.86092358280892
416,84.13231434698083
422,83.89099120351102
423,84.43208129147591
437,84.26776047856116
438,87.53508287377555
440,89.0297320450378
447,90.99943472458743
453,90.09944037734157
457,89.20844597356816
462,88.87636151383248
466,89.75759789869414
469,89.22002191970721
471,88.56782170051012
475,89.52214348350502
476,89.58692204866998
481,90.46105282818327
482,89.56644229990144
488,91.40077787690242
511,92.9067700981334
513,93.60770239715207
514,94.07162537318055
515,94.31090911944875
518,93.37780002825427
520,92.45402202797173
534,92.189481807692
535,91.27758698961509
537,90.37481111971894
539,89.48106300852176
541,89.15625237843655
545,90.73468985465217
547,89.83734295610566
551,90.8989695265446
553,91.87997983127916
557,90.97118003296637
563,91.12146823263672
565,91.35025355031034
569,91.25675101480725
585,97.34418350465917
586,98.32074166961259
589,99.66753425291645
591,103.7508589103873
595,102.72335032128342
597,101.70611681807058
614,100.69905564988989
615,99.70206509339098
623,103.82504444245708
624,106.3067939980325
629,106.24372605805218
630,106.36128879747166
634,105.30767590949695
638,104.26459915040199
644,103.96195315889797
645,109.92233362730899
650,109.61311029103591
652,114.93697918812555
659,119.4076093962443
661,120.45353330228184
668,121.46899796925902
676,121.04430798956643
677,119.84386490967077
685,118.65542626057406
693,117.47887199796833
695,123.30408327798864
711,129.07104244520875
722,127.79033202075667
724,133.5124287005491
726,137.7573044135436
727,143.37973136940818
729,143.1959340557141
730,147.36397471515696
732,152.4203349680054
733,152.56613161832533
734,151.43047030214206
739,149.92616559912062
745,149.91690394312943
765,153.49773490369813
773,157.86275755466116
776,156.29412997911453
777,155.1011886793234
779,154.03017679253014
781,152.49987502460482
783,157.97487627435876
789,158.4751275116152
805,162.50037623649905
806,160.88537247413404
808,162.4865187493927
811,160.87165356189877
819,159.27293702627978
820,159.830207656017
833,164.12190557945684
841,163.91068652366226
844,169.27157965842565
858,170.6188638618414
863,171.65267522322299
867,173.36614847099077
872,171.64248698628086
885,169.93606211641804
887,168.24670149525386
893,169.5942344803013
896,169.4982921354983
898,171.22330921414334
902,169.5210761220019
903,173.1258653607819
909,177.79460670717407
931,176.0266606401023
933,174.27639403370128
943,173.63363009336425
950,172.71729379243058
964,171.00012085450626
980,169.3001196459612
983,173.8371184495016
993,175.81874726500658
995,174.7305597923565
1000,173.70325419443293
1003,176.38622165248862
1005,175.67235943596373
1016,174.8056358416041
1023,174.82757948318806
1027,176.5293036883562
1029,180.76401065147263
1037,179.7063705449579
1038,178.87930683950833
1057,177.36051377111326
1061,177.16690863340213
1071,177.4052395470681
1072,182.63118715159743
1074,184.60487528008147
1078,186.93882652728067
1087,186.36943826200786
1099,189.78574387938778
1103,189.1978864405939
1105,191.96590757618796
1108,191.9062485004261
1110,195.10718601542183
1112,194.1661141552676
1122,193.8744530137149
1123,192.96570848357777
1126,197.256051398742
1127,198.58349088475458
1130,197.59765597590703
1133,198.53167941614797
1135,203.10636262198648
1140,203.43529899576663
1147,203.94094600580894
1152,201.91153654575083
1153,202.15242118029332
1165,204.64089696849038
1175,203.94448799880547
1177,201.9150431188174
1178,205.87589268762926
1185,205.21713376075297
1190,210.16496242314545
1194,209.57331279891397
1195,214.22757967092483
1207,215.0453038742156
1215,212.9048508354734
1219,214.71580232711867
1224,213.57864430384748
1226,213.042857860809
1230,210.92242928220088
1245,208.82320498937887
1247,206.74497293948505
1252,205.74752321009018
1253,205.78004797798928
1255,203.73224749820938
1258,205.54492502322728
1262,203.499475772995
1268,201.86448101526506
1272,203.9958362051124
1277,205.52587784306127
1283,205.54061906463065
1286,203.49521287398434
1291,201.4702607452445
1294,203.49555813779205
1299,204.40060255641413
1303,204.34659653085
1307,202.31313056554148
1316,205.53999925988606
1323,206.5045992672872
1326,204.44955327461432
1327,202.41505774186817
1336,202.05090716444948
1346,203.45039809280502
1355,204.51589411187695
1361,203.54073517075815
1365,205.37532781905057
1376,206.95157454086007
1377,211.20205879545145
1381,209.10003820749694
1387,208.46903782542196
1391,207.91434744716776
1394,207.51520397269607
1418,210.9800519329691
1437,208.8802514136394
1439,209.561448899503
1440,207.47583441050796
1441,207.84107606640288
1450,207.37266530573885
1458,208.12893865268148
1459,206.05764926615467
1461,206.57707277349314
1462,206.7013020457582
1475,204.64428902530062
1477,205.0878461350476
1488,205.43696767369715
1491,205.11259799696018
1495,206.12147201699057
1499,207.60025729682064
1503,206.67425472385244
1510,209.37751217661392
1511,208.29373705484778
1514,207.5207996842993
1517,205.4555916874563
1529,205.96103577058173
1535,206.4014254128759
1538,207.84741115874715
1539,207.27893704715967
1549,207.32614767668807
1552,212.2528861999212
1563,212.190357337922
1566,213.78845376454277
1569,212.97056922689734
1574,213.40086353462837
1577,212.77685489928209
1586,212.80908635028925
1597,213.31099548678634
1602,213.15788553191845
1604,215.21630667659926
1628,214.21414360983326
1636,212.0820021737349
1638,212.70118215199756
1641,211.83417033047758
1647,209.7258286271728
1648,209.90857034090106
1655,211.99948463749206
1663,209.88948979111711
1667,211.47059489320594
1671,211.08588894427388
1675,212.11503005483115
1678,213.91387975428285
1680,211.78474095674
1686,212.90689354717261
1695,211.5778246117009
1703,213.7020463655839
1705,213.81502590192807
1708,212.80687564290878
1710,210.68880688647968
1711,212.48191881761488
1712,212.63709962943872
1719,212.99072863314433
1723,210.87082134681287
1724,211.64211313334474
1731,212.6656920020113
1739,212.91903508199118
1740,212.48984473117125
1744,210.37494628385952
1746,209.98119682102092
1755,211.8413848528107
1766,212.01297100428258
1776,212.46284129423975
1778,217.33821288129735
1785,217.14483075248435
1786,216.7233824449595
1790,214.5661486205099
1793,212.43048713430477
1801,214.41618226296174
1820,212.2820204403321
1824,210.16920023592877
1831,208.07750823356946
1837,208.59673315123376
1839,207.78076581972144
1848,209.3629581615242
1852,208.58932857990897
1861,207.35343529410986
1866,208.02990094116876
1867,206.21960193175707
1868,206.2174059124395
1884,205.0452318533151
1889,204.28477953478193
1896,204.70193173943412
1900,202.66491242203978
1903,200.64826329781937
1909,200.4717806648412
1910,199.75706285819277
1914,200.92949222961084
1919,201.54019730731474
1925,201.6047953342416
1926,200.08874738089918
1937,198.8578599070902
1941,199.80928130801928
1942,200.29118849493906
1946,201.9982766099897
1948,200.7482938438898
1954,201.0508109054509
1957,203.2603027963964
1961,202.53769976843242
1962,200.95232277074808
1964,200.8327995430406
1965,200.67447154761018
1967,199.54772683213406
1978,199.09224956381271
1980,201.1213270681746
1988,199.12011379749285
1989,200.36891265951792
1992,198.37522353292272
2027,197.09147129759347
2037,197.41055658461752
2048,195.44645101877134
2055,194.34198650858363
2056,197.33856664349778
2068,199.7151809770628
2071,197.72802916729216
2080,197.90074887561926
2090,196.68174138686305
2098,197.92492397299443
2101,195.9556747332645
2104,195.66611798593183
2110,195.17945680607252
2115,196.2276622380118
2116,197.13538561563166
2120,196.56403175947534
2121,195.54839144188057
2128,197.08290752746177
2137,197.58207845218715
2140,196.77625766766525
2160,198.4284950909886
2170,199.20421014007871
2188,199.76216803867794
2195,200.69454635829118
2202,199.94760089470824
2210,198.98812488576115
2212,198.88824363690355
2216,196.9093612005345
2222,196.58026758852918
2226,195.3544649126439
2237,193.41092026351745
2240,192.9068110608823
2245,192.85774295027346
2258,194.77916552077073
2282,193.69137386556304
2301,194.99446012690743
2306,195.45451552563836
2307,194.64997037038196
2317,195.14347066667816
2320,195.79203596001136
2325,193.84411560041124
2333,191.97567444440713
2336,193.67591769996307
2343,193.20915852296343
2353,191.28706693773378
2360,191.92419626835647
2374,190.3449543056729
2390,188.45150476261617
2394,188.33698971499
2395,188.20361981784012
2398,186.3315836196617
2399,185.5482677834651
2429,189.20278510563043
2432,191.22075725457412
2436,192.51854968202838
2437,196.7833641852081
2442,196.815530543356
2443,197.82737523792244
2455,197.8291014855432
2463,199.46081047068776
2465,197.75620236598087
2466,200.70864034232108
2486,201.30155393889785
2494,201.12853839950887
2499,200.76725301551377
2501,199.96958048535865
2504,199.51988468050507
2506,198.52468583370003
2507,197.55943897536304
2518,198.4738445856094
2519,198.14910613975331
2520,196.79761507835576
2522,196.65963892757222
2524,199.38304253829648
2529,198.56921211291353
2531,196.59351999178438
2539,196.25758479186652
2566,195.71500894394785
2567,194.42785885450834
2578,193.27358026596326
2579,193.68084446330363
2586,193.12403601867058
2589,194.47279565848388
2590,192.53806770189902
2593,195.37268702488004
2600,196.05896015463125
2607,194.10837055308494
2620,194.3872868475541
2628,195.66341397907854
2629,196.28677983928776
2636,197.05391204089486
2639,197.11337292048592
2640,197.59223919128104
2641,196.94631679936825
2644,194.98685363137454
2663,194.7169850950608
2671,194.0698152441102
2672,195.0991170916691
2675,194.3281259207524
2682,195.72484466154486
2685,194.04759621492943
2687,194.47712025278014
2690,195.81234905025235
2694,194.58422555974983
2703,195.00838330415232
2709,195.8282994711108
2713,198.0700164763997
2714,198.44931631163573
2718,200.48482314851938
2720,198.48997491703417
2730,199.62507516786383
2731,204.09882441618518
2735,203.45783617202332
2740,203.3132578103031
2741,204.0501252322001
2742,203.97962397987808
2745,201.9498277400793
2754,202.0503294626785
2755,202.8498261680517
2756,200.83132790637117
2761,201.07301462730746
2766,199.07228448103436
2769,200.09156163622401
2772,198.10064601986176
2774,199.43963955966314
2776,201.39524316406653
2779,203.72129073242587
2786,204.54407782510162
2798,203.4986370468506
2800,202.4336506763821
2813,202.61931416961826
2814,207.59312102792208
2825,210.43718981764286
2835,210.42281791946644
2839,210.68858974027177
2845,213.04170384286905
2852,212.81128680444036
2853,211.87317393639594
2858,211.144442197032
2862,213.53299777506166
2863,216.31766779731106
2867,217.31449111933793
2882,216.73134620814454
2883,217.33403274606312
2892,218.85069241860248
2894,218.45218549441645
2896,217.0476636394723
2904,214.88718700307754
2912,213.52831513304676
2916,214.40303198171628
2919,212.80900166189912
2921,212.26091164528015
2922,211.93830252882736
2925,214.35891950353908
2931,216.6353303085037
2935,218.4289770054187
2936,219.44468723536448
2950,219.05024036301086
2953,218.52973795938072
2956,217.30444057978693
2963,217.63139617398906
2966,216.89508221224918
2968,216.03613139012668
2974,217.18577007622542
2979,215.02391237546317
2985,218.47367325170853
2987,220.65893651919146
2994,221.81234715399955
2997,221.59422368245956
3000,220.56828144563497
3003,219.64259863117863
3011,218.82617264486683
3020,217.55791091841814
3025,216.88233180923396
3030,216.27350849114163
3035,218.57077340623022
3048,216.3950656721679
3050,217.00111501544623
3067,215.63110386529178
3070,216.94479282663886
3075,218.09534489837247
3084,215.92439144938874
3085,214.02514753489484
3091,215.1648960595459
3097,216.90324709895046
3104,216.47421462796098
3105,215.47947248168134
3106,214.84467775686454
3108,216.1362309792959
3112,217.02486866950295
3116,221.75461998280792
3120,220.42707378297985
3121,220.10280304515004
3122,217.91177501469852
3127,215.74265726455153
3129,213.595230691906
3139,213.79927838498696
3146,211.67128560113707
3156,211.85457274512572
3174,211.29602701767448
