Step,Value
50,0.0199999995529651
100,0.0319999992847442
150,0.03759999915957444
200,0.04607999897003167
250,0.04486399899721139
300,0.04789119892954819
350,0.05431295878601067
400,0.07545036631355279
450,0.0843602925144004
500,0.09148823347507849
550,0.12119058570717917
600,0.12095246802930151
650,0.12876197370818548
700,0.14300957956259483
750,0.13440766394809908
800,0.1595261292511306
850,0.16362090483141595
900,0.1668967252956442
950,0.18151737916363173
1000,0.19721390142355674
1050,0.21777112352303116
1100,0.2142168994144714
1150,0.1993735196507864
1200,0.22349881429011764
1250,0.24279905000158264
1300,0.2502392402396847
1350,0.26019139457593354
1400,0.29215311303814245
1450,0.3057224932915369
1500,0.33257799415639233
1550,0.3260623977092997
1600,0.31284991626009107
1650,0.3222799358690958
1700,0.3258239494105324
1750,0.3406591607205188
1800,0.34852732762274075
1850,0.36682186162135544
1900,0.3814574888202472
1950,0.36116599129461635
2000,0.36493279208201873
2050,0.36794623271194066
2100,0.3743569873616454
2150,0.3554855901277349
2200,0.33638847019483925
2250,0.35311077353326703
2300,0.34648861739610215
2350,0.34119089248637025
2400,0.3529527151811891
2450,0.3463621707144398
2500,0.36108973394894744
2550,0.3768717866823208
2600,0.36149743173004245
2650,0.3571979460992897
2700,0.34575835926361753
2750,0.348606690271917
2800,0.35488535126385923
2850,0.3759082826800174
2900,0.3647266247135025
2950,0.32778130120131344
3000,0.3342250438220737
3050,0.3233800352960775
3100,0.358704028236862
3150,0.3709632199668852
3200,0.36877057883453107
3250,0.3670164659286478
3300,0.37361317393501114
3350,0.3708905420090319
3400,0.3687124364682484
3450,0.37896994655199434
3500,0.37517596010261844
3550,0.4041407642673975
3600,0.37931261165233654
3650,0.4034500893218692
3700,0.4027600726495883
3750,0.3942080609806936
3800,0.40336644830771773
3850,0.4026931598382671
3900,0.41815452572484646
3950,0.43452362057987715
4000,0.4356188959870646
4050,0.4244951158359774
4100,0.40359609123827045
4150,0.41087687251377925
4200,0.4167014975341863
4250,0.3933612004115348
4300,0.40268895985239067
4350,0.3861511664514011
4400,0.40492093101535365
4450,0.43193674910381735
4500,0.4495493954683566
4550,0.43963951756677816
4600,0.44371161572235257
4650,0.4189692911473706
4700,0.4191754302952921
4750,0.40734034709725664
4800,0.3978722805388283
4850,0.39029782729208556
4900,0.41223826183366846
4950,0.4017906123279577
5000,0.40143249105445905
5050,0.42914599713510165
5100,0.39531679580073265
5150,0.396253437832679
5200,0.40900275193507324
5250,0.3952022022633144
5300,0.4041617613338144
5350,0.38732940763654006
5400,0.36986352849341786
5450,0.3838908223178971
5500,0.3951126573774806
5550,0.41609012590198446
5600,0.4088720997679132
5650,0.4150976793374934
