Step,Value
50,0.1800000071525573
100,0.3200000047683715
150,0.4359999990463256
200,0.4688000040054321
250,0.41504000380039213
300,0.4320320030403137
350,0.4696256033859253
400,0.5477004855697631
450,0.6141603875021362
500,0.6673283090480346
550,0.7098626462847534
600,0.7558901165509655
650,0.8047120932407724
700,0.8277696779304781
750,0.8182157366223366
800,0.8265725921588922
850,0.8372580727734396
900,0.8418064610797746
950,0.8494451679101455
1000,0.8675561338512793
1050,0.8820449066041863
1100,0.8976359209918146
1150,0.8821087353629402
1200,0.9016869921050494
1250,0.8933495965450625
1300,0.8986796805739101
1350,0.8989437396907565
1400,0.9151549955673024
1450,0.888123990731796
1500,0.8824991954464598
1550,0.8659993587413537
1600,0.8607994817478742
1650,0.8646395844446251
1700,0.8757116708935602
1750,0.8725693395758711
1800,0.8620554702301855
1850,0.8496443785683342
1900,0.8557155019009931
1950,0.820572402951306
2000,0.8364579175926732
2050,0.8611663297826042
2100,0.8689330590577118
2150,0.8391464529682153
2200,0.8513171576062006
2250,0.8250537318070064
2300,0.832042988306628
2350,0.8416343896916282
2400,0.8053075169985113
2450,0.8242460088304374
2500,0.8393968022959784
2550,0.8555174451746428
2600,0.8564139590007371
2650,0.8731311667237526
2700,0.8785049286106305
2750,0.8908039424116673
2800,0.8846431567903568
2850,0.8757145201870766
2900,0.8805716113812897
2950,0.872457283859823
3000,0.8819658304257185
3050,0.8695726629100633
3100,0.8796581336659107
3150,0.8757265097937516
3200,0.8725812106960242
3250,0.8700649714178423
3300,0.8400519828563198
3350,0.8560415896229159
3400,0.8648332669299611
3450,0.8638666164049918
3500,0.8590932878787847
3550,0.8512746288725164
3600,0.869019702621176
3650,0.8432157640042894
3700,0.85457260643506
3750,0.8796580889627452
3800,0.863726473554382
3850,0.8629811817045285
3900,0.8783849448867856
3950,0.8867079592472886
4000,0.893366370735691
4050,0.9066930922970184
4100,0.893354468592406
4150,0.8626835767812735
4200,0.8701468566566471
4250,0.8441174872326664
4300,0.8512939888324589
