Wall time,Step,Value
1748902759.1904309,25,0.06577940285205841
1748902788.4709487,35,-0.24179236590862274
1748902789.562434,36,4.3484320640563965
1748902794.079011,39,11.401327133178711
1748902794.1023285,40,0.7859374284744263
1748902811.0015469,47,13.453359603881836
1748902811.7587695,48,9.721391677856445
1748902839.3080842,61,11.564202308654785
1748902848.3659759,68,12.372309684753418
1748902852.5643487,69,7.126345157623291
1748902852.9986227,70,8.588296890258789
1748902867.19515,75,15.92190170288086
1748902882.5423868,83,17.184593200683594
1748902884.5098171,84,12.035208702087402
1748902890.1663666,87,18.19367218017578
1748902902.9431698,88,6.384060859680176
1748902911.513973,91,11.199577331542969
1748902926.0015643,92,17.626020431518555
1748902941.1681516,98,15.314638137817383
1748902980.5226133,103,7.397616386413574
1748903003.792722,110,19.31209373474121
1748903048.987955,120,8.82452392578125
1748903049.5871716,124,13.00602912902832
1748903057.8169034,128,13.141764640808105
1748903078.9100366,142,16.6925106048584
1748903083.6346142,146,13.537518501281738
1748903087.6724935,147,18.480146408081055
1748903090.1463954,149,20.219833374023438
1748903093.6440663,151,9.829771995544434
1748903119.4584494,157,20.39753532409668
1748903194.2836688,165,9.45923900604248
1748903211.2921615,167,15.88782787322998
1748903215.148071,168,22.872343063354492
1748903228.3342748,171,13.029799461364746
1748903262.4873152,178,27.02987289428711
1748903276.661374,181,18.978065490722656
1748903287.2384079,183,15.548778533935547
1748903298.2581296,185,17.806974411010742
1748903313.5885751,193,15.496810913085938
1748903316.7460787,198,20.287927627563477
1748903338.2970426,205,15.760466575622559
1748903353.260707,206,19.294591903686523
1748903367.6290739,212,17.10472869873047
1748903370.4196959,213,20.2955379486084
1748903430.8722558,224,23.065773010253906
1748903452.4463015,226,19.805450439453125
1748903505.4033654,234,23.289142608642578
1748903517.0576217,236,21.202651977539062
1748903571.5165446,245,20.328027725219727
1748903609.4693413,250,20.32765769958496
1748903685.2565181,265,17.94293975830078
1748903691.3158464,266,21.62590980529785
1748903744.7048874,279,21.105712890625
1748903763.3858323,280,19.360198974609375
1748903768.2676833,281,21.74658966064453
1748903827.766079,292,21.927873611450195
1748903833.260629,295,17.071687698364258
1748903864.186825,299,22.208646774291992
1748903893.3561957,303,20.709861755371094
1748903904.5109167,306,18.472932815551758
1748903909.9931,309,17.582075119018555
1748903919.6737182,311,17.76324462890625
1748903926.535637,316,18.281370162963867
1748903937.9547493,318,23.312803268432617
1748903942.4630067,319,20.692079544067383
1748903960.3208315,329,23.405885696411133
1748903963.604209,333,16.058231353759766
1748903982.4782436,337,23.361501693725586
1748903982.547094,339,18.934833526611328
1748903982.5733087,340,20.034442901611328
1748903991.7575119,343,23.33583641052246
1748904059.5337863,366,23.073347091674805
1748904059.8274484,367,20.27936553955078
1748904125.5752027,379,19.28015899658203
1748904152.3709102,385,22.47406005859375
1748904152.405062,386,20.405529022216797
1748904160.9290988,387,23.388378143310547
1748904189.7065606,399,22.38225555419922
1748904234.2976537,407,19.980934143066406
1748904254.0920029,411,23.1315975189209
1748904263.351135,413,21.91636848449707
1748904277.1119108,418,21.72089195251465
1748904314.7451446,423,23.19801139831543
1748904322.0604088,425,24.180931091308594
1748904363.0694437,436,22.882736206054688
1748904379.3732722,442,20.82956314086914
1748904381.4883854,443,22.048616409301758
1748904415.5508056,457,23.047502517700195
1748904421.3309507,458,21.73392105102539
1748904427.4190304,460,22.66693115234375
1748904481.258803,467,23.222829818725586
1748904514.3549418,473,20.542251586914062
1748904535.3449361,477,22.689233779907227
1748904551.99826,482,21.693580627441406
1748904582.9892454,486,21.050018310546875
1748904597.7500646,489,23.236169815063477
1748904610.6887348,491,21.483983993530273
1748904631.5332267,495,23.888877868652344
1748904634.2461636,496,21.697351455688477
1748904670.5734391,501,23.412559509277344
1748904678.1332586,502,21.729942321777344
1748904696.8160236,508,21.948457717895508
1748904746.1194913,515,22.6923885345459
1748904844.4681542,531,22.991395950317383
1748904853.6290977,533,21.11785316467285
1748904853.6455817,534,22.253982543945312
1748904858.4575093,535,21.433759689331055
1748904875.7025905,538,20.52114486694336
1748904886.4805617,540,20.683853149414062
1748904942.1025972,554,22.081144332885742
1748904957.2918642,555,20.75926971435547
1748904967.7158656,557,20.66132354736328
1748904988.9661481,559,21.977275848388672
1748904999.960542,561,21.727115631103516
