Wall time,Step,Value
1748240478.0217366,25,21.161846160888672
1748240521.6586611,35,20.25245475769043
1748240531.535979,36,6.151845455169678
1748240541.632277,39,9.397176742553711
1748240555.5082047,40,2.143334150314331
1748240587.1874416,47,37.08741760253906
1748240592.9319735,48,7.6738176345825195
1748240746.1314917,61,2.2061285972595215
1748240793.0835876,68,1.8764314651489258
1748240793.9666417,69,4.09257698059082
1748240794.084022,70,1.9978693723678589
1748240844.65857,75,0.47766628861427307
1748240896.8300154,83,1.958612322807312
1748240910.7483428,84,2.3208227157592773
1748240931.2528083,87,2.1338164806365967
1748240936.87681,88,0.7319654822349548
1748240951.2353587,91,1.5504323244094849
1748240957.0172446,92,1.507496953010559
1748240991.9693515,98,2.3168439865112305
1748241017.7727363,103,1.9538769721984863
1748241045.5834677,110,1.8148059844970703
1748241085.3749535,120,0.32369792461395264
1748241097.5150826,124,0.687443196773529
1748241134.546931,128,0.24413873255252838
1748241207.155814,142,1.2001979351043701
1748241232.436724,146,1.994481086730957
1748241238.2810051,147,1.2419108152389526
1748241245.86425,149,0.3727552592754364
1748241252.045063,151,1.0115506649017334
1748241277.6032991,157,0.47442951798439026
1748241327.3448842,165,1.1566346883773804
1748241336.8239996,167,1.0431243181228638
1748241339.3936992,168,1.000699520111084
1748241353.0001612,171,1.0083715915679932
1748241381.2081616,178,1.1452125310897827
1748241400.140317,181,0.955036997795105
1748241401.641939,183,2.037431001663208
1748241415.7798505,185,0.8984646201133728
1748241438.3102014,192,0.3042726218700409
1748241441.061519,193,1.1295052766799927
1748241457.184327,198,0.3392096161842346
1748241468.453636,205,1.3335223197937012
1748241468.502063,206,0.29217207431793213
1748241489.0671716,212,2.5570361614227295
1748241489.644357,213,3.279399871826172
1748241523.8926134,224,0.3232117295265198
1748241527.110837,226,1.772953987121582
1748241553.6520026,232,0.3332566022872925
1748241557.1159694,234,0.7813847661018372
1748241580.7297707,236,1.540020227432251
1748241620.2340345,245,2.6974430084228516
1748241651.6933792,250,2.763970375061035
1748241695.881594,265,0.8057451248168945
1748241697.3521986,266,0.9652635455131531
1748241739.7656326,279,1.7191054821014404
1748241742.503033,280,1.4163811206817627
1748241742.5513396,281,0.3214746117591858
1748241801.6658392,292,2.021379232406616
1748241808.2898784,295,1.0440089702606201
1748241826.1573825,299,1.4387725591659546
1748241838.1326761,303,0.9769577980041504
1748241848.1138976,306,2.35561466217041
1748241855.6794548,309,0.7191702723503113
1748241867.923291,311,35.396934509277344
1748241889.9299583,316,5.309782028198242
1748241898.4492953,318,0.737970769405365
1748241902.4761286,319,1.8975732326507568
1748241947.6528687,329,0.739780604839325
1748241963.308831,333,0.8593875169754028
1748241969.2214227,337,1.3237682580947876
1748241978.3178537,339,0.8853679895401001
1748241981.5083904,340,1.3460581302642822
1748242006.4040773,343,3.708584785461426
1748242061.5691154,358,1.2387199401855469
1748242084.6929746,366,1.6932131052017212
1748242087.6414318,367,1.8396352529525757
1748242115.6723857,379,2.1306354999542236
1748242125.698755,385,1.605222463607788
1748242130.6325562,386,2.3107964992523193
1748242133.1994615,387,3.136082172393799
1748242177.8649945,399,1.3562946319580078
1748242210.8400552,407,1.527880311012268
1748242220.7640913,411,3.8076767921447754
1748242233.949524,413,1.978736400604248
1748242257.3526547,418,1.5878236293792725
1748242272.6234632,423,1.82816743850708
1748242282.6221125,425,1.384935736656189
1748242318.8854592,436,2.3001339435577393
1748242333.9348807,442,1.1888192892074585
1748242339.983205,443,1.4977266788482666
1748242380.920624,457,1.390647053718567
1748242385.3460767,458,2.9707813262939453
1748242391.731484,460,2.659590482711792
1748242400.9156802,464,3.6553657054901123
1748242403.992692,465,2.2970409393310547
1748242410.4216163,467,2.442122459411621
1748242426.408351,473,1.7974822521209717
1748242433.3968816,477,3.832209587097168
1748242453.71022,482,1.7102757692337036
1748242466.69511,486,2.7229442596435547
1748242472.6272676,489,1.3995286226272583
1748242475.3627908,491,3.1864662170410156
1748242484.8339787,495,1.299588680267334
1748242486.7383382,496,5.660682201385498
1748242495.5546532,501,2.776219606399536
1748242495.60881,502,1.30580735206604
1748242511.7318704,508,0.992743194103241
1748242516.085626,510,3.3224878311157227
1748242537.4828985,515,1.366112232208252
1748242580.1552591,531,2.503788948059082
1748242581.687283,533,1.9179320335388184
1748242582.9901197,534,1.4375053644180298
1748242586.4418223,535,2.5829803943634033
1748242592.59238,538,12.244080543518066
1748242592.723047,540,2.7003326416015625
1748242644.35113,554,2.6897644996643066
1748242644.3828447,555,2.617769479751587
1748242649.1350257,557,1.8160148859024048
1748242651.6969728,559,1.7563447952270508
1748242654.5221593,561,2.3200206756591797
1748242663.4036107,565,2.1073288917541504
1748242667.280693,567,1.1881086826324463
1748242681.101945,571,2.8324406147003174
1748242685.8660066,573,4.685680866241455
1748242689.576047,577,1.0388652086257935
1748242710.4448225,583,1.1560771465301514
1748242719.1767201,585,1.6118924617767334
1748242731.3440125,589,0.7057863473892212
1748242774.6966617,605,2.682504653930664
1748242777.5255485,606,2.737398862838745
1748242784.4064875,609,4.0966386795043945
1748242785.1681113,611,1.0368549823760986
1748242792.1498284,612,2.951650857925415
1748242800.5044467,615,1.160968542098999
1748242804.9675314,617,4.3798508644104
1748242845.2415378,629,2.665978193283081
1748242858.662161,634,4.6935224533081055
1748242863.1625206,635,2.583051919937134
1748242887.421762,643,2.033240556716919
1748242892.0696378,644,3.761559247970581
1748242918.1412969,649,2.293846368789673
1748242919.3458903,650,3.4112648963928223
1748242928.715161,654,1.8330026865005493
1748242942.4792986,658,0.7839611768722534
1748242971.5605311,664,3.145672559738159
1748242974.44901,665,3.1073200702667236
1748242994.3858242,670,0.6681140661239624
1748243003.2803447,672,2.2237961292266846
1748243038.6046114,679,3.0395588874816895
1748243047.007385,681,2.1432559490203857
1748243071.2447228,688,2.481961250305176
1748243095.201886,696,20.950044631958008
1748243100.2717998,697,2.917757749557495
1748243127.6403084,705,5.640321731567383
1748243156.6306558,713,0.7162136435508728
1748243169.1670337,715,2.9856204986572266
1748243252.1974587,731,3.0855050086975098
1748243280.792531,742,0.9449306726455688
1748243285.1275418,744,4.581260681152344
1748243290.348586,746,1.468567967414856
1748243293.3362167,747,2.2824676036834717
1748243294.3962393,749,1.4576835632324219
1748243295.7293427,750,2.0486326217651367
1748243301.4190626,752,2.3415913581848145
1748243301.4637504,753,20.567188262939453
1748243303.5847056,754,3.775043487548828
1748243318.3026233,759,2.819031238555908
1748243358.1620076,765,1.7888025045394897
1748243439.0727746,785,5.016637802124023
1748243443.3192222,786,3.2930521965026855
1748243466.033906,793,2.8118462562561035
1748243472.769484,796,1.1861608028411865
1748243476.228819,797,4.438201427459717
1748243480.964374,799,1.030491828918457
1748243488.0352733,801,2.133084297180176
1748243495.984255,803,7.656226634979248
1748243517.9717016,809,3.7295761108398438
1748243566.1981091,825,3.960088014602661
1748243566.2423704,826,1.0180950164794922
1748243576.7054925,828,3.735245943069458
1748243587.987119,831,2.4850852489471436
1748243616.1454856,839,2.105494737625122
1748243618.9431112,840,2.222184419631958
1748243665.667428,849,2.901177406311035
1748243681.0237744,853,2.3390865325927734
1748243693.9648619,856,2.937023878097534
1748243715.6567147,861,2.292171001434326
1748243725.9729435,864,5.376920700073242
1748243736.335336,866,2.885737657546997
1748243771.5555212,878,0.5720858573913574
1748243792.2656286,881,4.232996463775635
1748243800.06163,883,0.552753210067749
1748243820.8441935,887,2.138948440551758
1748243840.875749,892,3.2616288661956787
1748243896.6165774,905,2.5129427909851074
1748243903.5048287,907,2.076474666595459
1748243917.1883428,913,3.7132532596588135
1748243935.0435774,916,2.8372304439544678
1748243939.4312625,918,2.2924554347991943
1748243946.9256294,922,2.816061496734619
1748243951.3695073,923,3.1882081031799316
1748243965.9946992,929,2.0136983394622803
1748244040.1660905,949,3.477595806121826
1748244048.8153841,951,2.180454730987549
1748244059.5562518,953,3.0652823448181152
1748244099.937448,963,2.7861318588256836
1748244125.568649,970,1.4996589422225952
1748244145.1140614,976,6.19419527053833
1748244173.8920753,984,4.9110493659973145
1748244240.9300246,1000,2.887110710144043
1748244251.3433564,1003,1.6806867122650146
1748244265.7889519,1007,1.8338075876235962
1748244283.9762547,1013,3.2506093978881836
1748244294.9074647,1015,2.8920061588287354
1748244308.4387648,1020,0.7890996932983398
1748244317.6921866,1023,1.2124905586242676
1748244324.3124676,1024,2.5622804164886475
1748244328.3894265,1025,3.2135231494903564
1748244369.9384553,1036,3.3737778663635254
1748244394.1738076,1043,2.69043231010437
1748244411.335634,1047,2.388395071029663
1748244419.26374,1049,3.863879442214966
1748244447.5186305,1057,3.07798433303833
1748244449.8597665,1058,5.411958694458008
1748244505.071927,1077,3.018188238143921
1748244514.7871244,1081,2.1817798614501953
1748244553.6273675,1091,2.3011364936828613
1748244553.6838326,1092,43.51835250854492
1748244562.7218287,1094,4.291100025177002
