Step,Value
50,0.0199999995529651
100,0.03999999910593026
150,0.04399999901652329
200,0.04719999894499771
250,0.06975999844074243
300,0.06380799857378001
350,0.07504639832258218
400,0.06803711847925181
450,0.07442969508142468
500,0.07954375636316297
550,0.08763500455408854
600,0.0981080037624801
650,0.11048640229472835
700,0.12438912326629413
750,0.15151129670568667
800,0.16120903796059577
850,0.176967229295593
900,0.22557378081386997
950,0.2444590232205845
1000,0.24356721750358398
1050,0.2628537747181229
1100,0.2582830187016147
1150,0.29062641233868736
1200,0.2965011284404384
1250,0.2972009051365365
1300,0.32576072363239206
1350,0.3326085817669366
1400,0.35008686279094486
1450,0.3840694864180586
1500,0.37525558984970264
1550,0.38420446925715773
1600,0.403363573259959
1650,0.4226908586079672
1700,0.4501526873632109
1750,0.47612214655270857
1800,0.48889772153370126
1850,0.4951181734122637
1900,0.4840945382529738
1950,0.5072756353707506
2000,0.5018205061508333
2050,0.4974564027748994
2100,0.4939651200741523
2150,0.5191720970129962
2200,0.5353376823787686
2250,0.540270146379852
2300,0.568216118534393
2350,0.5945728924433287
2400,0.567658315623593
2450,0.5421266520220372
2500,0.5577013225713041
2550,0.5621610547191832
2600,0.5257288428216723
2650,0.5405830790257095
2700,0.5724664608363818
2750,0.5819731696227797
2800,0.5855785404665953
2850,0.5804628328501134
2900,0.5723702705716252
2950,0.5818962174109744
3000,0.5695169701140823
3050,0.6156135784754516
3100,0.6244908680255701
3150,0.6555926886984101
3200,0.6604741523892397
3250,0.6603793271566005
3300,0.6603034669704891
3350,0.6682427711922055
3400,0.6745942145695786
3450,0.6836753773777088
3500,0.7069403042863528
3550,0.6775522439059194
3600,0.6980417894026896
3650,0.7104334296148029
3700,0.6963467408308194
3750,0.7170773950488413
3800,0.7136619136548872
3850,0.6789295352154442
3900,0.6991436224503095
3950,0.7033149036822934
4000,0.6946519281910435
4050,0.6677215430296719
4100,0.6741772320395517
4150,0.6633417865853156
4200,0.638673433559787
4250,0.5869387458941553
4300,0.5735509929006269
