Wall time,Step,Value
1748221443.1942422,50,0.20000000298023224
1748221699.9545503,100,0.5
1748221996.2836263,150,0.800000011920929
1748222209.5428967,200,0.800000011920929
1748222341.0915139,250,0.18000000715255737
1748222444.1340823,300,0.36000001430511475
1748222578.7122128,350,0.25999999046325684
1748222759.7728667,400,0.3799999952316284
1748222973.4955723,450,0.46000000834465027
1748223120.706941,500,0.5600000023841858
1748223273.4087768,550,0.6000000238418579
1748223429.3173828,600,0.6200000047683716
1748223569.4532077,650,0.6200000047683716
1748223708.0808184,700,0.6600000262260437
1748223879.7929482,750,0.6399999856948853
1748224050.8027897,800,0.6200000047683716
1748224212.6212118,850,0.7799999713897705
1748224382.4196775,900,0.7400000095367432
1748224546.9713988,950,0.5199999809265137
1748224731.1090052,1000,0.6399999856948853
1748224934.0531182,1050,0.7599999904632568
1748225106.0256069,1100,0.6399999856948853
1748225331.0072818,1150,0.8799999952316284
1748225524.283198,1200,0.800000011920929
1748225717.2614837,1250,0.7200000286102295
1748225908.3244588,1300,0.7599999904632568
1748226087.6317556,1350,0.6800000071525574
1748226284.5253844,1400,0.699999988079071
1748226469.0000904,1450,0.6600000262260437
1748226661.9647367,1500,0.8600000143051147
1748226837.690939,1550,0.8600000143051147
1748227016.4815578,1600,0.7799999713897705
1748227213.6501093,1650,0.7799999713897705
1748227374.4415262,1700,0.7599999904632568
1748227527.1598818,1750,0.8999999761581421
1748227722.4894207,1800,0.7400000095367432
1748227878.6079297,1850,0.6600000262260437
1748228050.7819667,1900,0.7599999904632568
1748228188.8830457,1950,0.7599999904632568
1748228363.0384037,2000,0.6800000071525574
1748228547.0365036,2050,0.699999988079071
1748228736.792774,2100,0.699999988079071
1748228900.8646789,2150,0.8399999737739563
1748229090.719691,2200,0.7799999713897705
1748229281.1730628,2250,0.7599999904632568
1748229495.0519888,2300,0.8199999928474426
1748229695.4793434,2350,0.8600000143051147
1748229889.4733682,2400,0.8600000143051147
1748230077.7398877,2450,0.8600000143051147
1748230257.778907,2500,0.800000011920929
1748230447.045879,2550,0.7799999713897705
1748230628.5100043,2600,0.7799999713897705
1748230830.1444452,2650,0.8999999761581421
1748231041.7945566,2700,0.9599999785423279
1748231225.8152034,2750,0.8999999761581421
1748231454.930685,2800,0.9599999785423279
1748231684.876101,2850,0.9399999976158142
1748231881.4434245,2900,0.8999999761581421
1748232090.546301,2950,0.9599999785423279
1748232276.0479133,3000,0.8799999952316284
1748232470.999458,3050,0.8199999928474426
1748232678.5882046,3100,0.8600000143051147
1748232867.4205685,3150,0.8999999761581421
1748233051.6292322,3200,0.8399999737739563
1748233240.0648568,3250,0.8999999761581421
1748233423.901286,3300,0.8199999928474426
1748233588.2487504,3350,0.7599999904632568
1748233779.2343607,3400,0.8999999761581421
1748233951.426903,3450,0.800000011920929
1748234166.9714012,3500,0.8199999928474426
1748234361.5256834,3550,0.8600000143051147
1748234548.9413261,3600,0.9200000166893005
1748234741.6798913,3650,0.8199999928474426
1748234909.3468313,3700,0.8600000143051147
1748235095.543087,3750,0.8399999737739563
1748235276.5853064,3800,0.8199999928474426
1748235448.7011275,3850,0.8199999928474426
1748235635.9958496,3900,0.800000011920929
1748235812.045536,3950,0.8799999952316284
1748236018.0771148,4000,0.8399999737739563
1748236196.816639,4050,0.9200000166893005
1748236361.0465755,4100,0.9599999785423279
1748236535.4804265,4150,0.7200000286102295
1748236735.045706,4200,0.8399999737739563
1748236914.639559,4250,0.9399999976158142
1748237058.8120975,4300,0.8199999928474426
1748237259.42844,4350,0.9399999976158142
1748237458.4877546,4400,0.8799999952316284
1748237622.9451976,4450,0.8199999928474426
1748237813.488752,4500,0.8600000143051147
1748237977.8287148,4550,0.8799999952316284
1748238174.5275545,4600,0.8999999761581421
1748238329.6246657,4650,0.7799999713897705
1748238490.895302,4700,0.7200000286102295
1748238660.515324,4750,0.8600000143051147
1748238840.6079872,4800,0.8799999952316284
1748239042.3498173,4850,0.9200000166893005
1748239227.2906725,4900,0.9200000166893005
1748239386.8248546,4950,0.8799999952316284
1748239553.9073544,5000,0.8999999761581421
1748239725.9712808,5050,0.8799999952316284
1748239931.3006673,5100,0.8600000143051147
1748240115.8481529,5150,0.9200000166893005
1748240304.884246,5200,0.8399999737739563
