Wall time,Step,Value
1748055045.1573193,25,1.612919569015503
1748055064.0051482,35,6.1016740798950195
1748055064.903765,36,5.2927141189575195
1748055068.1013749,39,0.8043684959411621
1748055071.0104713,40,1.4365257024765015
1748055082.529678,47,10.292074203491211
1748055083.0086803,48,1.4436867237091064
1748055098.6890106,61,6.258500099182129
1748055107.5392294,68,8.945149421691895
1748055109.7166178,69,10.77695369720459
1748055109.73589,70,10.808236122131348
1748055125.8050604,83,8.111374855041504
1748055125.824882,84,20.751110076904297
1748055127.6517172,87,11.444622993469238
1748055128.2110217,88,11.720263481140137
1748055129.945582,91,14.249292373657227
1748055130.4905484,92,9.606412887573242
1748055134.973301,98,11.777426719665527
1748055141.1700857,103,12.630035400390625
1748055146.3991885,110,18.752981185913086
1748055162.2377517,120,14.822122573852539
1748055171.2217312,124,14.941838264465332
1748055177.6737978,128,19.47279930114746
1748055196.7681,142,21.169355392456055
1748055198.2331965,146,16.545066833496094
1748055198.2591434,147,17.024883270263672
1748055201.6696692,149,17.513757705688477
1748055201.7406678,151,17.913753509521484
1748055223.0458992,157,33.89616775512695
1748055243.2035027,165,21.469261169433594
1748055247.7074778,167,32.82207489013672
1748055248.2158775,168,23.155996322631836
1748055256.2616076,171,21.60051918029785
1748055268.5088067,178,19.031034469604492
1748055277.1515753,181,21.143835067749023
1748055277.1827285,183,19.47583770751953
1748055286.2259645,185,22.388647079467773
1748055299.000449,193,24.400304794311523
1748055320.9337795,198,25.846731185913086
1748055344.535255,205,23.29204559326172
1748055347.5798872,206,28.064748764038086
1748055370.4795902,212,29.89263343811035
1748055373.5101998,213,27.814781188964844
1748055400.839656,224,36.84891128540039
1748055405.539134,226,28.774232864379883
1748055419.6167214,234,28.35732650756836
1748055419.656302,236,40.29401779174805
1748055434.6185198,245,30.615856170654297
1748055448.578558,250,26.885169982910156
1748055481.6119602,265,29.48302459716797
1748055481.629877,266,29.319286346435547
1748055498.4221425,279,28.543960571289062
1748055501.1242638,280,28.487010955810547
1748055522.9521313,292,31.217754364013672
1748055551.317173,295,33.6853141784668
1748055556.9592164,299,26.965530395507812
1748055579.6218786,303,29.804290771484375
1748055591.231287,306,32.57648468017578
1748055599.7648542,309,28.136699676513672
1748055603.9901443,311,29.282909393310547
1748055611.9951682,316,33.017005920410156
1748055615.082193,318,28.09580421447754
1748055615.0955281,319,28.7170352935791
1748055638.791021,329,31.525503158569336
1748055650.773016,333,30.523900985717773
1748055659.5410805,337,28.167348861694336
1748055665.5297768,339,32.85465621948242
1748055675.1966603,340,29.862306594848633
1748055677.5281732,343,29.47031593322754
1748055747.1440384,366,37.014854431152344
1748055750.948577,367,30.13338851928711
1748055782.099194,379,31.894105911254883
1748055796.8411345,385,36.18042755126953
1748055797.5676396,386,34.709388732910156
1748055797.583174,387,29.178661346435547
1748055835.5379975,399,32.88096237182617
1748055857.786895,407,32.34952926635742
1748055868.1331139,411,29.977731704711914
1748055877.0108101,413,31.276836395263672
1748055884.8732326,418,34.37444305419922
1748055898.760075,423,30.394649505615234
1748055902.8610463,425,33.31255340576172
1748055929.6233783,436,38.90296173095703
1748055940.8301713,442,34.84993362426758
1748055952.0385332,443,27.81689453125
1748055986.4208171,457,30.191911697387695
1748055986.4323177,458,27.410919189453125
1748055987.2127733,460,31.240392684936523
1748056004.6216373,467,32.12287139892578
1748056013.7159202,473,31.437475204467773
1748056019.6386175,477,28.744993209838867
1748056033.1748345,482,30.516338348388672
1748056033.4618118,486,32.03519058227539
1748056042.9380887,489,31.395584106445312
1748056051.322148,491,28.978330612182617
1748056060.899651,495,31.062095642089844
1748056064.0992386,496,30.78672981262207
1748056067.3543644,501,30.210878372192383
1748056070.5452619,502,34.77310562133789
1748056084.81689,508,29.908620834350586
1748056117.1393306,515,30.90066909790039
1748056165.355664,531,29.23958396911621
1748056172.934729,533,28.888980865478516
1748056178.677309,534,32.893959045410156
1748056178.6929948,535,31.618106842041016
1748056182.0492213,538,27.248546600341797
1748056182.980089,540,32.43397521972656
1748056208.0308697,554,32.56810760498047
1748056209.6997163,555,29.953062057495117
1748056212.8455582,557,32.67761993408203
1748056214.3122685,559,32.98634338378906
1748056223.5883918,561,28.500059127807617
1748056227.0577471,565,32.60594940185547
1748056240.6912892,567,33.621673583984375
1748056250.09378,571,34.52780532836914
1748056253.2652314,573,29.442001342773438
1748056271.517474,577,27.448741912841797
1748056299.7089138,583,28.59209442138672
1748056308.7414017,585,29.462039947509766
1748056320.2524595,589,31.791852951049805
1748056374.0159135,605,31.93086814880371
1748056374.8277411,606,28.17484474182129
1748056386.9961321,609,30.881790161132812
1748056387.3261442,611,29.920944213867188
1748056394.0239508,615,30.800594329833984
1748056398.3133662,617,30.299671173095703
1748056438.1812935,634,30.95172119140625
1748056441.0141714,635,30.78287124633789
1748056459.3541257,643,30.784215927124023
1748056462.7849183,644,29.898536682128906
1748056470.5694013,649,27.316287994384766
1748056471.7400901,650,30.874162673950195
1748056479.3928158,654,30.13456153869629
1748056483.6751225,658,29.725181579589844
1748056498.30329,664,29.937423706054688
1748056498.321776,665,28.005443572998047
1748056505.7734234,670,30.60430335998535
1748056514.4445431,672,27.382261276245117
1748056536.6015432,679,29.535324096679688
1748056539.2184176,681,30.1290225982666
1748056560.7051063,688,28.352054595947266
1748056599.123715,696,27.544248580932617
1748056599.7787817,697,27.578840255737305
1748056618.6655881,705,26.13665008544922
1748056630.1789165,713,25.50082015991211
1748056635.4002194,715,29.662687301635742
1748056684.3117235,731,27.410791397094727
1748056710.0745451,742,29.423358917236328
1748056725.3326008,744,26.958925247192383
1748056730.3128383,746,27.482362747192383
1748056731.6149893,747,27.581695556640625
1748056734.0911803,749,25.37651824951172
1748056734.9313705,750,27.304080963134766
1748056742.7764726,752,26.488548278808594
1748056742.7974787,753,25.551799774169922
1748056748.2800097,754,28.550065994262695
1748056755.1665938,759,28.074636459350586
1748056780.17363,765,26.173370361328125
1748056838.0314038,785,26.279346466064453
1748056861.3078752,793,27.476505279541016
1748056870.1533873,796,26.896772384643555
1748056870.174134,797,26.45419692993164
1748056876.1362734,799,26.68157386779785
1748056876.16881,801,25.316396713256836
1748056883.598296,803,25.157630920410156
1748056895.3016865,809,26.59023094177246
1748056920.3787806,825,25.996055603027344
1748056922.3550718,826,27.321151733398438
1748056926.354439,828,24.90989875793457
1748056943.3944628,831,27.08599281311035
1748056977.2325566,839,24.6114559173584
1748056978.6637585,840,24.743125915527344
1748057016.7035737,849,25.825824737548828
1748057037.5241926,853,24.43084716796875
1748057059.1727629,861,24.30199432373047
1748057064.4371922,864,24.042325973510742
1748057069.8173206,866,26.34111213684082
1748057087.374868,878,25.980798721313477
1748057095.7527125,883,23.102615356445312
1748057097.9546785,887,25.500743865966797
1748057109.5872552,892,24.274927139282227
1748057155.6546159,905,23.967432022094727
1748057161.5290322,907,26.303524017333984
1748057173.658002,913,25.327991485595703
1748057185.2369215,916,25.597122192382812
1748057188.412033,918,23.67026138305664
1748057194.5367734,922,25.366943359375
1748057196.8243399,923,22.55950927734375
1748057214.9426,929,24.327211380004883
1748057242.3270583,949,24.914962768554688
1748057242.412756,951,24.58248519897461
1748057248.0897872,953,24.143339157104492
1748057294.718137,963,23.9045467376709
1748057315.1007264,970,23.870872497558594
1748057332.8333359,976,24.494007110595703
1748057349.4546666,984,21.981306076049805
1748057385.3611248,1000,23.774593353271484
1748057386.4801774,1003,23.304269790649414
1748057418.0327168,1013,22.71834373474121
1748057423.699713,1015,23.487987518310547
1748057434.8614109,1020,24.739612579345703
1748057443.933611,1023,21.568971633911133
1748057449.6300795,1025,23.184322357177734
1748057475.8860037,1036,22.885150909423828
1748057506.1355205,1043,21.589075088500977
1748057518.5359635,1047,22.637121200561523
1748057522.916728,1049,20.053281784057617
1748057539.4450881,1057,23.857582092285156
1748057544.101466,1058,22.013996124267578
1748057603.8561828,1077,21.056116104125977
1748057621.7311056,1081,21.484268188476562
1748057645.511453,1091,22.425870895385742
1748057646.4405482,1092,22.416181564331055
1748057649.457544,1094,24.42775535583496
1748057657.9601095,1098,23.329816818237305
1748057682.7328253,1107,22.480993270874023
1748057724.407699,1119,22.877723693847656
1748057734.6034987,1123,21.719482421875
1748057738.7767766,1125,22.28343963623047
1748057750.9349065,1128,21.11093521118164
1748057759.3019888,1130,21.720970153808594
1748057766.3231325,1132,20.618331909179688
1748057800.4014773,1142,21.27937126159668
1748057803.201544,1143,21.238353729248047
1748057809.5209823,1146,19.817272186279297
1748057815.1675463,1147,19.71486473083496
1748057821.6150222,1150,22.09920310974121
1748057822.9715729,1153,18.419780731201172
1748057833.891023,1155,21.415149688720703
1748057852.714967,1160,21.621553421020508
1748057880.3988156,1167,21.389671325683594
1748057888.7108521,1172,21.39853858947754
1748057890.302357,1173,22.21929168701172
1748057915.5418067,1185,20.279170989990234
1748057942.2521248,1195,19.572214126586914
1748057947.8862352,1197,20.334068298339844
1748057950.1261823,1198,20.210830688476562
1748057964.5678704,1205,20.50201988220215
1748057976.7369413,1210,21.057388305664062
1748057991.6281273,1214,19.651565551757812
1748057994.9871948,1215,21.332069396972656
1748058020.5217519,1227,20.646690368652344
1748058045.3610795,1235,20.718608856201172
1748058048.501708,1239,20.394052505493164
1748058059.8924117,1244,20.92325782775879
1748058065.0724595,1246,20.684734344482422
1748058073.1636713,1250,19.98874855041504
1748058123.1493692,1265,20.26270866394043
1748058126.6321423,1267,19.078784942626953
1748058144.172631,1272,20.943153381347656
1748058149.9330046,1273,18.61699676513672
1748058153.5659878,1275,20.769580841064453
1748058163.0845985,1278,19.420644760131836
1748058170.4300542,1282,19.207836151123047
1748058182.5065827,1288,16.919898986816406
1748058193.2330792,1292,18.21414566040039
1748058206.5155513,1297,20.31694221496582
1748058219.0552242,1303,17.498416900634766
1748058223.136363,1306,20.29275894165039
1748058265.1127534,1311,17.473712921142578
1748058270.659437,1314,18.861148834228516
1748058284.3536766,1319,18.27750587463379
1748058301.210718,1323,19.304906845092773
1748058312.946219,1327,19.38526153564453
1748058327.3932724,1336,19.783573150634766
1748058341.231981,1343,15.51594066619873
1748058344.9171436,1346,19.01474952697754
1748058348.712275,1347,17.410947799682617
1748058377.4462075,1356,18.722440719604492
1748058397.2009408,1366,18.82806968688965
1748058404.0370352,1369,18.778493881225586
1748058414.315316,1375,18.951723098754883
1748058429.4610896,1381,18.751102447509766
1748058433.8815212,1385,16.126235961914062
1748058483.5529807,1396,16.991186141967773
1748058487.4415503,1397,18.581769943237305
1748058497.6848676,1401,18.59649658203125
1748058513.1874366,1407,19.047452926635742
1748058520.7147985,1411,19.115806579589844
1748058525.3921561,1414,19.987476348876953
1748058587.3994634,1438,15.06254768371582
1748058660.4247808,1457,17.73570442199707
1748058667.783505,1459,17.153575897216797
1748058676.4409063,1460,17.206483840942383
1748058685.2875285,1461,15.968596458435059
1748058730.5001261,1470,16.603349685668945
1748058756.9690287,1478,16.33135414123535
1748058757.6505759,1479,18.88360023498535
1748058768.496268,1481,17.715288162231445
1748058769.325018,1482,16.598127365112305
1748058805.750039,1495,16.974205017089844
1748058809.447005,1497,15.869647026062012
1748058820.1011343,1508,17.06464195251465
1748058840.0554082,1511,18.243934631347656
1748058857.2991,1515,18.803466796875
1748058865.494295,1519,15.909892082214355
1748058873.4561396,1523,18.937681198120117
1748058898.3966992,1530,17.74500846862793
1748058901.3944142,1531,17.723108291625977
1748058906.466416,1532,17.57859992980957
1748058910.0943396,1534,17.83243751525879
1748058913.914863,1537,16.593338012695312
1748058949.8722165,1549,17.419198989868164
1748058968.7792645,1555,19.327606201171875
1748058980.2706172,1558,17.467374801635742
1748058981.2717397,1559,18.476964950561523
1748059006.0828001,1569,17.417604446411133
1748059017.3682091,1572,16.87655258178711
1748059051.3184237,1583,14.484272956848145
1748059057.6311297,1586,16.603389739990234
1748059067.3110628,1589,14.671753883361816
1748059077.5530572,1594,17.147844314575195
1748059093.1245134,1597,17.318601608276367
1748059104.8431044,1606,17.136171340942383
1748059118.9594476,1617,17.427257537841797
1748059145.1405323,1622,16.5009708404541
1748059152.850199,1624,16.619991302490234
1748059219.499265,1648,15.169934272766113
1748059247.4049118,1656,16.32138442993164
1748059253.2452998,1658,14.877656936645508
1748059259.118121,1661,15.352010726928711
1748059271.3255246,1667,18.501510620117188
1748059274.672027,1668,16.018884658813477
1748059311.9379368,1675,16.874406814575195
1748059336.2558582,1683,15.283819198608398
1748059347.99226,1687,14.70071029663086
1748059359.1720762,1691,16.232248306274414
1748059361.1944706,1695,15.899271965026855
1748059372.806396,1698,16.060026168823242
1748059375.1261575,1700,16.15988540649414
1748059382.5531461,1706,14.260984420776367
1748059413.9062939,1715,16.138370513916016
1748059437.5002787,1723,16.53285026550293
1748059443.64105,1725,15.303183555603027
1748059448.42171,1728,17.637136459350586
1748059455.2184155,1730,16.480487823486328
1748059460.1631837,1731,13.410744667053223
1748059461.4584591,1732,16.09943962097168
1748059479.8843033,1739,16.778566360473633
1748059492.8200538,1743,17.54920768737793
1748059492.8336415,1744,18.727739334106445
1748059512.5379176,1751,16.540185928344727
1748059530.4401145,1759,15.747650146484375
1748059537.6104844,1760,13.517815589904785
1748059553.3462687,1764,16.50704002380371
1748059567.6790571,1766,15.735926628112793
1748059594.3301427,1775,15.373204231262207
1748059615.4278004,1786,15.63689136505127
1748059647.2117987,1796,14.572773933410645
1748059656.7324688,1798,13.857613563537598
1748059688.7735786,1805,15.355029106140137
1748059692.3581066,1806,14.898969650268555
1748059705.0559888,1810,14.42978286743164
1748059724.7265909,1813,13.911478042602539
1748059746.7451541,1821,14.54560661315918
1748059799.7980707,1840,16.126049041748047
1748059810.8643298,1844,12.875760078430176
1748059822.675265,1851,15.273679733276367
1748059835.509135,1857,16.167987823486328
1748059840.49668,1859,15.784846305847168
1748059871.072657,1868,15.160767555236816
1748059888.4501448,1872,15.788202285766602
1748059935.8840022,1881,12.038554191589355
1748059961.392282,1886,13.70937442779541
1748059966.0178878,1887,12.316737174987793
1748059967.9778926,1888,13.50194263458252
1748060023.4461758,1904,11.650426864624023
1748060030.8692737,1909,11.65056324005127
1748060041.7714908,1916,12.82351016998291
1748060051.359641,1920,12.50920581817627
1748060057.7144399,1923,12.365196228027344
1748060072.8346484,1929,13.5150728225708
1748060085.162455,1930,13.983391761779785
1748060089.326879,1931,12.742830276489258
1748060100.9578822,1934,12.7832670211792
1748060119.393586,1939,14.202341079711914
1748060137.9262495,1945,14.645642280578613
1748060143.2354708,1946,14.228772163391113
1748060168.6046999,1956,13.771522521972656
1748060172.173141,1957,13.406784057617188
1748060187.9735804,1961,14.0535888671875
1748060189.626129,1962,13.656965255737305
1748060219.431818,1966,14.302693367004395
1748060222.0879064,1968,13.345809936523438
