Wall time,Step,Value
1748055043.4166427,25,-65.44689178466797
1748055062.5207422,35,-45.23257827758789
1748055064.0062687,36,-39.6955680847168
1748055068.0891416,39,-34.36022186279297
1748055068.1029496,40,-93.56172180175781
1748055082.5166552,47,-0.0038759340532124043
1748055082.5306947,48,-40.63962936401367
1748055098.6725836,61,-40.011775970458984
1748055107.522487,68,-39.118812561035156
1748055107.5402367,69,-35.99209213256836
1748055109.7227006,70,-37.22601318359375
1748055113.8268235,75,-43.34868621826172
1748055123.0849833,83,-48.71358108520508
1748055125.8062618,84,-39.82539367675781
1748055127.1168144,87,-37.4893913269043
1748055127.6527824,88,-40.2827262878418
1748055129.1266336,91,-41.258480072021484
1748055129.9465678,92,-41.89807891845703
1748055134.958389,98,-37.76046371459961
1748055141.1555567,103,0.05975084379315376
1748055146.3774443,110,-40.176849365234375
1748055162.2185254,120,-39.8904914855957
1748055171.2058747,124,-39.23804473876953
1748055176.27896,128,-40.314125061035156
1748055196.2896867,142,-38.60491943359375
1748055198.2184627,146,-39.83742141723633
1748055198.234335,147,-39.804847717285156
1748055201.6302788,149,-40.186161041259766
1748055201.7023976,151,-39.939735412597656
1748055221.4366505,157,-40.229766845703125
1748055235.81193,165,-39.93355178833008
1748055245.1469197,167,-34.75168228149414
1748055247.7083082,168,-20.730960845947266
1748055251.4955897,171,-105.9820327758789
1748055266.0637531,178,-49.03462219238281
1748055273.4578445,181,0.14251728355884552
1748055277.1691022,183,-39.63805389404297
1748055277.2076762,185,-107.21055603027344
1748055295.91814,192,-62.349674224853516
1748055298.9815567,193,-24.043975830078125
1748055319.8408527,198,-40.10334396362305
1748055337.1647294,205,-52.846275329589844
1748055344.5362139,206,-36.107208251953125
1748055368.9465888,212,-55.463661193847656
1748055370.4802215,213,-40.56916427612305
1748055398.6368759,224,-23.113739013671875
1748055403.0500352,226,-50.135215759277344
1748055418.0299714,234,-36.990848541259766
1748055419.6348963,236,-22.53371238708496
1748055434.5870392,245,-37.017555236816406
1748055440.7490215,250,-45.24857711791992
1748055479.661115,265,-46.02035903930664
1748055481.6139667,266,0.30975642800331116
1748055498.4028141,279,0.23674553632736206
1748055498.4235258,280,-32.379764556884766
1748055501.1250327,281,0.2642912268638611
1748055522.7870307,292,-34.066856384277344
1748055543.9379041,295,-36.06731414794922
1748055554.88316,299,-58.16818618774414
1748055575.180486,303,-40.42559051513672
1748055591.2172272,306,-39.489227294921875
1748055593.7272456,309,-51.659385681152344
1748055603.9723265,311,-39.85698318481445
1748055611.9787486,316,-36.599796295166016
1748055612.0195253,318,-40.008480072021484
1748055615.0831141,319,-39.85166931152344
1748055629.8457103,329,-41.45939636230469
1748055650.751352,333,-40.110595703125
1748055657.3847125,337,-39.04396057128906
1748055661.65514,339,-40.24238967895508
1748055665.5306768,340,-0.6017518043518066
1748055677.5155385,343,-40.314300537109375
1748055709.842971,358,-4.461138725280762
1748055745.9823325,366,-40.16154098510742
1748055747.1452653,367,-43.30708312988281
1748055782.0225658,379,0.07726271450519562
1748055796.8245773,385,-24.937511444091797
1748055796.8419588,386,-40.0816535949707
1748055797.5686028,387,-39.97553253173828
1748055832.7907217,399,-53.21071243286133
1748055857.7712789,407,-27.667545318603516
1748055863.3545103,411,-111.86589050292969
1748055872.3937597,413,-27.12203025817871
1748055883.6779485,418,-94.32476806640625
1748055894.2049782,423,0.1275530904531479
1748055902.8302214,425,-40.058807373046875
1748055929.6079845,436,-39.93660354614258
1748055937.1778805,442,-123.4734115600586
1748055940.8316786,443,-41.363948822021484
1748055978.576928,457,-40.155155181884766
1748055986.4215333,458,-40.08255386352539
1748055986.4573238,460,-40.65848922729492
1748055991.507708,464,-31.820646286010742
1748055997.090057,465,-162.13107299804688
1748056000.6227179,467,-71.39566040039062
1748056013.7011201,473,-39.6439094543457
1748056015.9565964,477,-40.43528366088867
1748056032.261316,482,-30.24905014038086
1748056033.36233,486,-39.56370544433594
1748056042.913939,489,-36.80734634399414
1748056048.56041,491,-35.66960144042969
1748056057.3605816,495,-36.32461929321289
1748056060.900634,496,-46.24233627319336
1748056065.7655,501,-49.33599090576172
1748056067.3554137,502,-32.973289489746094
1748056077.6884036,508,-0.06474308669567108
1748056084.8464675,510,-21.120729446411133
1748056108.9679484,515,-39.75758361816406
1748056161.2711709,531,0.0834471732378006
1748056166.4634848,533,-32.505680084228516
1748056172.9357839,534,-41.46837615966797
1748056178.678271,535,-0.006012211088091135
1748056180.9063761,538,-40.61067581176758
1748056182.0640085,540,-39.94279861450195
1748056206.3477862,554,-37.59237289428711
1748056208.0321448,555,-51.497371673583984
1748056211.6307755,557,-40.66046905517578
1748056212.8659735,559,-42.185546875
1748056214.3523643,561,-58.503997802734375
1748056227.0308168,565,-39.989810943603516
1748056236.7700849,567,-39.74650192260742
1748056250.0672932,571,-39.53998565673828
1748056253.2419338,573,-40.36092758178711
1748056271.4809086,577,-20.322370529174805
1748056298.319569,583,-40.06599807739258
1748056302.5440338,585,-40.41551208496094
1748056317.7239704,589,-34.74555969238281
1748056371.3964908,605,-98.98955535888672
1748056374.0169744,606,-49.27781677246094
1748056386.9828994,609,-36.767555236816406
1748056387.3145068,611,0.3923898935317993
1748056389.3798606,615,0.17035764455795288
1748056394.0472476,617,-27.031957626342773
1748056420.8652112,629,-40.443992614746094
1748056431.4632738,634,0.14416168630123138
1748056438.1821442,635,-25.978870391845703
1748056459.047569,643,-71.04920959472656
1748056459.3550014,644,-38.74949645996094
1748056468.6444113,649,-73.08177947998047
1748056470.57227,650,-38.92893600463867
1748056479.3620653,654,-39.863224029541016
1748056479.6680636,658,-39.828453063964844
1748056493.2499838,664,-1.5093666315078735
1748056498.304261,665,-39.24068832397461
1748056505.7386336,670,-26.790157318115234
1748056510.2523024,672,-122.03395080566406
1748056536.5782409,679,-39.930233001708984
1748056539.1985977,681,-39.63454818725586
1748056560.68835,688,0.31764456629753113
1748056590.2538462,696,-0.20934180915355682
1748056599.1245935,697,-36.68609619140625
1748056609.6407707,705,-0.19905290007591248
1748056630.1592634,713,-30.87035369873047
1748056632.749571,715,-67.68695831298828
1748056684.2983282,731,-39.61791229248047
1748056710.036694,742,-39.951194763183594
1748056710.121862,744,-41.194210052490234
1748056727.1289408,746,-0.06088870391249657
1748056730.312859,747,-48.39063262939453
1748056732.8497813,749,-40.067237854003906
1748056734.09318,750,-27.73501968383789
1748056736.1485567,752,-45.38529586791992
1748056742.7774563,753,-36.882659912109375
1748056742.798342,754,-40.4442253112793
1748056751.7881231,759,-40.04185104370117
1748056771.5416374,765,-40.033294677734375
1748056832.5307493,785,-40.43193435668945
1748056858.4605193,793,0.10393929481506348
1748056868.9621003,796,-55.89065170288086
1748056870.1546218,797,0.13498683273792267
1748056873.1745064,799,-54.500457763671875
1748056876.1541934,801,0.4617128372192383
1748056878.149603,803,-0.036338239908218384
1748056890.3017378,809,-61.31528854370117
1748056919.2626708,825,0.06257440149784088
1748056920.380329,826,-40.43155288696289
1748056922.388694,828,-40.02684783935547
1748056940.3420308,831,-37.91374206542969
1748056974.2337313,839,-31.722877502441406
1748056977.2340305,840,-44.640052795410156
1748057015.8825512,849,-41.38930892944336
1748057031.954882,853,-0.04391975700855255
1748057059.1592658,861,-40.027076721191406
1748057061.7811804,864,-137.4476776123047
1748057068.812646,866,-64.98211669921875
1748057087.3470001,878,-39.97854232788086
1748057090.2813993,881,-26.093782424926758
1748057095.7317085,883,-39.79433822631836
1748057097.9261873,887,-40.1222038269043
1748057109.5386336,892,-39.94607925415039
1748057153.0022345,905,-34.37081527709961
1748057157.5632563,907,-42.16624069213867
1748057168.953261,913,-21.653709411621094
1748057180.9356496,916,-41.563995361328125
1748057185.2493732,918,-79.03594207763672
1748057194.5242586,922,-39.814964294433594
1748057194.53773,923,0.21219182014465332
1748057213.9006371,929,-40.184078216552734
1748057239.8826723,949,-40.09198760986328
1748057242.363679,951,0.14067435264587402
1748057242.51895,953,-66.65711212158203
1748057287.6176434,963,-89.2979965209961
1748057310.5162559,970,-31.582130432128906
1748057327.9390657,976,-65.19221496582031
1748057349.4373786,984,-35.23971176147461
1748057384.0572453,1000,-69.8084487915039
1748057385.4171185,1003,-0.013173175044357777
1748057397.6566315,1007,0.0019001340260729194
1748057412.0114272,1013,-20.115739822387695
1748057419.209508,1015,0.042994171380996704
1748057430.4135413,1020,-44.681617736816406
1748057441.416161,1023,-39.78485107421875
1748057448.160763,1025,-73.32666778564453
1748057469.5118244,1036,-32.92830276489258
1748057502.9279802,1043,-63.15298843383789
1748057516.699223,1047,0.16200660169124603
1748057522.9063976,1049,0.16840367019176483
1748057539.422957,1057,0.01720675267279148
1748057539.4458406,1058,-0.9518948793411255
1748057601.8422449,1077,-26.20447540283203
1748057616.4018018,1081,-22.007654190063477
1748057642.3981705,1091,-50.83403778076172
1748057645.5122766,1092,-40.14716720581055
1748057649.4414291,1094,-39.972774505615234
1748057656.9913218,1098,-41.16380310058594
1748057678.279959,1107,-51.61574172973633
1748057721.341571,1119,-44.465232849121094
1748057732.2866533,1123,0.3157171905040741
1748057738.7611642,1125,-0.14396755397319794
1748057749.5716512,1128,-38.271480560302734
1748057753.7815404,1130,-48.59670639038086
1748057759.3201666,1132,-40.145973205566406
1748057794.1661363,1142,-42.771358489990234
1748057800.4026148,1143,-56.32465744018555
1748057807.2677617,1146,-36.148197174072266
1748057809.5219362,1147,-0.03623218089342117
1748057818.3204148,1150,-23.719161987304688
1748057822.914282,1153,0.004236586857587099
1748057830.1300385,1155,-34.65983581542969
1748057851.6131558,1160,-39.21533203125
1748057871.4432602,1167,-36.78535842895508
1748057888.6938484,1172,-39.68532180786133
1748057888.7121384,1173,-35.73291015625
1748057911.402656,1185,0.08834470063447952
1748057937.4719858,1195,-40.0420036315918
1748057947.8541827,1197,-40.06473159790039
1748057947.887192,1198,-31.355613708496094
1748057958.2896705,1205,-0.07259394228458405
1748057975.9175339,1210,-24.98636817932129
1748057986.2242393,1214,-0.10362397134304047
1748057991.628937,1215,0.43303313851356506
1748058017.379616,1227,-37.188350677490234
1748058044.2122588,1235,-41.02777862548828
1748058047.593662,1239,-66.2026596069336
1748058059.876914,1244,0.3581501543521881
1748058065.0321767,1246,-39.6313362121582
1748058070.608546,1250,-40.08080291748047
1748058123.1321006,1265,-40.002052307128906
1748058125.2456071,1267,-32.057498931884766
1748058138.3676984,1272,-45.11305618286133
1748058144.1739192,1273,-34.802913665771484
1748058149.9475918,1275,-32.883121490478516
1748058162.1077602,1278,-40.87528991699219
1748058165.9770143,1282,-38.357608795166016
1748058182.4910822,1288,-40.01728820800781
1748058188.8493478,1292,-0.07811417430639267
1748058205.199349,1297,-40.332786560058594
1748058217.5840669,1303,0.1138186976313591
1748058223.0656185,1306,-39.68632888793945
1748058262.511225,1311,-39.4368782043457
1748058267.1608381,1314,-58.352664947509766
1748058284.3433614,1319,-40.05763244628906
1748058284.3545759,1320,-0.032730378210544586
1748058297.4678476,1323,-38.427406311035156
1748058312.9291441,1327,-39.71969985961914
1748058325.1372983,1336,0.09753009676933289
1748058341.2145913,1343,-40.172061920166016
1748058344.8819978,1346,-40.21028137207031
1748058344.918062,1347,-32.35861587524414
1748058375.3091304,1356,-44.42051315307617
1748058397.1870804,1366,-39.938720703125
1748058399.8688443,1369,0.05137897655367851
1748058411.3248172,1375,-0.29942911863327026
1748058429.4378035,1381,0.020250951871275902
1748058433.8226042,1385,0.005607719533145428
1748058479.0149593,1396,-0.11891511082649231
1748058483.5537102,1397,0.15885168313980103
1748058493.693036,1401,-22.417482376098633
1748058509.9491346,1407,-20.359375
1748058519.2323172,1411,-40.14374542236328
1748058525.3712752,1414,-40.247013092041016
1748058587.3836741,1438,0.025630544871091843
1748058660.4056284,1457,-37.448551177978516
1748058667.5030127,1459,0.5764832496643066
1748058667.7846973,1460,0.2162049114704132
1748058676.4418623,1461,0.12297441810369492
1748058727.3935552,1470,-0.07735171914100647
1748058752.3178213,1478,-74.37723541259766
1748058756.9699945,1479,-35.29884719848633
1748058764.8560598,1481,0.013302643783390522
1748058768.4969482,1482,-44.696075439453125
1748058797.3380256,1495,-0.14745795726776123
1748058806.5946243,1497,-42.30226516723633
1748058820.058108,1508,-39.68135452270508
1748058828.1100354,1511,-0.10881614685058594
1748058855.217044,1515,-40.35145950317383
1748058863.4107316,1519,0.26408466696739197
1748058873.4362133,1523,-39.90019607543945
1748058891.8318057,1530,0.24886663258075714
1748058898.3977416,1531,-90.29141998291016
1748058901.395189,1532,-40.49034881591797
1748058908.950546,1534,-39.46295166015625
1748058913.8941941,1537,0.002385761123150587
1748058948.3184893,1549,-41.14039611816406
1748058968.758608,1555,-40.01031494140625
1748058980.2469366,1558,-38.860984802246094
1748058980.271696,1559,-39.51601791381836
1748059003.824015,1569,-38.45058059692383
1748059017.3142118,1572,-0.03047707863152027
1748059051.302263,1583,-40.11940002441406
1748059055.9766917,1586,-41.253578186035156
1748059065.6342607,1589,-0.03587808832526207
1748059077.536397,1594,-39.48439025878906
1748059088.4411907,1597,0.21472811698913574
1748059101.8097792,1606,-0.07849416136741638
1748059118.9387693,1617,-40.15735626220703
1748059142.7124283,1622,-43.03993225097656
1748059148.1867409,1624,-0.06824410706758499
1748059218.705805,1648,-40.21124267578125
1748059245.9984982,1656,-39.59480667114258
1748059252.0366142,1658,-35.020626068115234
1748059257.6494255,1661,-50.704402923583984
1748059271.2955737,1667,-34.13854217529297
1748059271.326572,1668,-0.04731530696153641
1748059308.84446,1675,-53.74482345581055
1748059336.2361605,1683,-40.211788177490234
1748059344.5313754,1687,0.3882000148296356
1748059354.2383983,1691,-0.09778223931789398
1748059361.1798658,1695,0.4854929447174072
1748059372.4355667,1698,-40.785682678222656
1748059372.8303235,1700,-0.04776424542069435
1748059381.099169,1706,-45.31486129760742
1748059412.2837143,1715,-41.869598388671875
1748059425.48458,1723,-0.17127908766269684
1748059443.0665228,1725,-28.756763458251953
1748059448.4098518,1728,0.16657812893390656
1748059453.6497266,1730,-20.886850357055664
1748059455.2208016,1731,0.13978266716003418
1748059460.1640909,1732,-39.685970306396484
1748059479.867254,1739,-20.27105712890625
1748059485.550354,1743,-40.60832595825195
1748059492.8210642,1744,-40.25984191894531
1748059509.4213412,1751,-77.15933990478516
1748059529.5567973,1759,-0.015143917873501778
1748059530.441267,1760,-40.26390838623047
1748059553.3338041,1764,0.012447253800928593
1748059562.9478393,1766,-0.6300278306007385
1748059592.0208418,1775,-49.593082427978516
1748059614.3217533,1786,-40.537818908691406
1748059640.130083,1796,-0.12076999247074127
1748059654.5457695,1798,0.4966466724872589
1748059683.247999,1805,-41.209110260009766
1748059688.774467,1806,-36.97457504272461
1748059703.970566,1810,-40.10810089111328
1748059719.449624,1813,-5.056582927703857
1748059730.64023,1817,-0.12715286016464233
1748059746.025024,1821,-22.430606842041016
1748059799.7849505,1840,-38.599273681640625
1748059808.733905,1844,-0.04912587255239487
1748059814.9543204,1848,-80.30938720703125
1748059818.8076744,1851,-39.763999938964844
