Wall time,Step,Value
1746246337.0608196,50,0.019999999552965164
1746246420.4556293,100,0.07999999821186066
1746246545.9075363,150,0.05999999865889549
1746246660.592312,200,0.07999999821186066
1746246796.3831327,250,0.03999999910593033
1746246897.5088425,300,0.05999999865889549
1746247008.4786177,350,0.07999999821186066
1746247104.684433,400,0.1599999964237213
1746247216.4089918,450,0.11999999731779099
1746247331.1732008,500,0.11999999731779099
1746247436.274477,550,0.23999999463558197
1746247575.2253768,600,0.11999999731779099
1746247710.881505,650,0.1599999964237213
1746247784.1735775,700,0.20000000298023224
1746247899.3532379,750,0.10000000149011612
1746248004.7718823,800,0.25999999046325684
1746248125.726698,850,0.18000000715255737
1746248259.297248,900,0.18000000715255737
1746248377.3769581,950,0.23999999463558197
1746248524.4662464,1000,0.25999999046325684
1746248672.8746119,1050,0.30000001192092896
1746248787.6163294,1100,0.20000000298023224
1746248930.4918272,1150,0.14000000059604645
1746249037.5285614,1200,0.3199999928474426
1746249172.0976236,1250,0.3199999928474426
1746249322.7662976,1300,0.2800000011920929
1746249506.1151485,1350,0.30000001192092896
1746249659.4711237,1400,0.41999998688697815
1746249811.575667,1450,0.36000001430511475
1746249963.59977,1500,0.4399999976158142
1746250092.179889,1550,0.30000001192092896
1746250222.1363368,1600,0.25999999046325684
1746250395.2467399,1650,0.36000001430511475
1746250537.0011184,1700,0.3400000035762787
1746250686.0050662,1750,0.4000000059604645
1746250806.2090406,1800,0.3799999952316284
1746250961.737995,1850,0.4399999976158142
1746251112.812368,1900,0.4399999976158142
1746251252.9771862,1950,0.2800000011920929
1746251406.4109788,2000,0.3799999952316284
1746251576.248442,2050,0.3799999952316284
1746251700.8085701,2100,0.4000000059604645
1746251841.5610209,2150,0.2800000011920929
1746252019.9625645,2200,0.25999999046325684
1746252204.8731537,2250,0.41999998688697815
1746252348.2731736,2300,0.3199999928474426
1746252513.7445168,2350,0.3199999928474426
1746252623.408156,2400,0.4000000059604645
1746252761.8704314,2450,0.3199999928474426
1746252910.05642,2500,0.41999998688697815
1746253081.70816,2550,0.4399999976158142
1746253226.592653,2600,0.30000001192092896
1746253403.7307775,2650,0.3400000035762787
1746253536.102301,2700,0.30000001192092896
1746253700.3787084,2750,0.36000001430511475
1746253870.397603,2800,0.3799999952316284
1746254028.4568255,2850,0.46000000834465027
1746254224.8519108,2900,0.3199999928474426
1746254413.4916322,2950,0.18000000715255737
1746254589.2401261,3000,0.36000001430511475
1746254713.4105957,3050,0.2800000011920929
1746254900.8818228,3100,0.5
1746255021.1026962,3150,0.41999998688697815
1746255147.4846742,3200,0.36000001430511475
1746255319.527324,3250,0.36000001430511475
1746255519.0809143,3300,0.4000000059604645
1746255738.035695,3350,0.36000001430511475
1746255937.6287532,3400,0.36000001430511475
1746256124.6475046,3450,0.41999998688697815
1746256258.5314255,3500,0.36000001430511475
1746256466.275774,3550,0.5199999809265137
1746256627.5001037,3600,0.2800000011920929
1746256798.9999905,3650,0.5
1746256988.8746767,3700,0.4000000059604645
1746257159.29598,3750,0.36000001430511475
1746257325.6200757,3800,0.4399999976158142
1746257466.9879498,3850,0.4000000059604645
1746257650.757687,3900,0.47999998927116394
1746257821.813914,3950,0.5
1746258019.5351799,4000,0.4399999976158142
1746258187.868709,4050,0.3799999952316284
1746258309.836766,4100,0.3199999928474426
1746258513.737199,4150,0.4399999976158142
1746258652.0828843,4200,0.4399999976158142
1746258812.2726235,4250,0.30000001192092896
1746259022.8459654,4300,0.4399999976158142
1746259186.1128852,4350,0.3199999928474426
1746259362.590314,4400,0.47999998927116394
1746259562.8634498,4450,0.5400000214576721
1746259751.4075089,4500,0.5199999809265137
1746259904.3233826,4550,0.4000000059604645
1746260104.1584892,4600,0.46000000834465027
1746260258.6779046,4650,0.3199999928474426
1746260444.3827674,4700,0.41999998688697815
1746260585.0000353,4750,0.36000001430511475
1746260746.7517903,4800,0.36000001430511475
1746260924.7375574,4850,0.36000001430511475
1746261131.7526433,4900,0.5
1746261320.6608908,4950,0.36000001430511475
1746261481.0252059,5000,0.4000000059604645
1746261694.323987,5050,0.5400000214576721
1746261875.2047327,5100,0.25999999046325684
1746262033.1737092,5150,0.4000000059604645
1746262202.8522563,5200,0.46000000834465027
1746262436.6226597,5250,0.3400000035762787
1746262613.391392,5300,0.4399999976158142
1746262796.1176775,5350,0.3199999928474426
1746262985.067944,5400,0.30000001192092896
1746263171.2925193,5450,0.4399999976158142
1746263351.2838182,5500,0.4399999976158142
1746263599.4473815,5550,0.5
1746263802.5421243,5600,0.3799999952316284
1746264029.4193256,5650,0.4399999976158142
